preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato;bairro_norm;endereco_norm;latitude;longitude;CEP_opencage
1135000.0;60.0;2;3.0;2;Santo Agostinho;Rua Juiz de Fora;Santo Agostinho;0;santo agostinho;rua juiz de fora;-19.9294798;-43.9552575;30110-062
950000.0;270.0;5;4.0;3;Sion;Rua da Groenlândia;Sion;0;sion;rua da groenlandia;-19.92083;-43.93778;30160-033
970000.0;57.0;1;2.0;2;Funcionários;Rua Cláudio Manoel;Funcionários;0;funcionarios;rua claudio manoel;-19.9350048;-43.9270889;39140-111
900000.0;90.0;3;3.0;2;Estoril;Rua José Rodrigues Pereira;Estoril;0;estoril;rua jose rodrigues pereira;-19.9703649;-43.9574116;30360-070
853000.0;120.0;3;2.0;3;Dona Clara;Rua Adauto Feitosa;Dona Clara;0;dona clara;rua adauto feitosa;-19.92083;-43.93778;30160-033
2020000.0;114.0;3;1.0;2;Lourdes;Rua dos Aimorés;Lourdes;0;lourdes;rua dos aimores;-19.9280779;-43.939501;30160-907
700000.0;144.0;3;3.0;1;Santa Amélia;Rua Mércia Siqueira Prates;Santa Amélia;0;santa amelia;rua mercia siqueira prates;-19.8403299;-43.9817743;31555-100
890000.0;108.0;3;3.0;3;Buritis;Rua Ulisses Marcondes Escobar;Buritis;0;buritis;rua ulisses marcondes escobar;-19.9707913;-43.9702155;30492-025
1450000.0;155.0;4;2.0;2;Serra;Rua Muzambinho;Serra;0;serra;rua muzambinho;-19.9449825;-43.9203413;30210-550
1500000.0;192.0;4;3.0;3;Jaraguá;Rua Bacupã;Jaraguá;0;jaragua;rua bacupa;-19.857266;-43.9526586;31270-860
1457295.0;86.0;3;3.0;2;Santo Agostinho;Avenida Olegário Maciel;Santo Agostinho;0;santo agostinho;avenida olegario maciel;-19.9288594;-43.9469221;30180-112
750000.0;120.0;3;2.0;2;Santa Mônica;Rua Olavo Bilac;Santa Mônica;0;santa monica;rua olavo bilac;-19.8206322;-43.9725148;31520-400
989000.0;155.0;3;2.0;2;Santa Mônica;Rua do Carmelo;Santa Mônica;0;santa monica;rua do carmelo;-19.8307541;-43.9700416;31565-180
1550000.0;150.0;4;3.0;4;Castelo;Rua Castelo Rodrigo;Castelo;0;castelo;rua castelo rodrigo;-19.8823223;-44.0032866;31330-200
737000.0;53.0;2;2.0;1;Funcionários;Rua dos Timbiras;Funcionários;0;funcionarios;rua dos timbiras;-19.9302731;-43.9251278;30150-228
450000.0;64.0;3;1.0;1;Santa Efigênia;Rua João Ribeiro;Santa Efigênia;0;santa efigenia;rua joao ribeiro;-19.9209482;-43.914874;30260-100
739000.0;78.0;3;3.0;2;Padre Eustáquio;Rua Dom Viçoso;Padre Eustáquio;0;padre eustaquio;rua dom vicoso;-19.9224975;-43.9735965;30720-230
764990.0;52.0;2;2.0;1;Coração de Jesus;Rua Professor Otto Cirne;Coração de Jesus;0;coracao de jesus;rua professor otto cirne;-19.92083;-43.93778;30160-033
1095000.0;115.0;3;3.0;2;Castelo;Rua Castelo de Avis;Castelo;0;castelo;rua castelo de avis;-19.8788641;-43.9946342;31330-120
1040000.0;66.0;2;2.0;2;Santo Agostinho;Rua Araguari;Santo Agostinho;0;santo agostinho;rua araguari;-19.9304115;-43.9513723;30170-008
650000.0;89.0;3;2.0;1;Fernão Dias;Rua Aiuruoca;Fernão Dias;0;fernao dias;rua aiuruoca;-19.8705319;-43.9225577;31910-252
1450000.0;190.0;4;3.0;2;Funcionários;Rua Ceará;Funcionários;0;funcionarios;rua ceara;-19.9303979;-43.9278912;30130-131
935000.0;60.0;2;1.0;2;Santa Efigênia;Rua Padre Marinho;Santa Efigênia;0;santa efigenia;rua padre marinho;-19.9257052;-43.9223823;30150-340
4434000.0;252.0;4;5.0;4;Cruzeiro;Rua Alfenas;Cruzeiro;0;cruzeiro;rua alfenas;-19.9452679;-43.9234932;30310-150
650000.0;116.0;3;2.0;2;Itapoã;Rua General Ephigênio Ruas Santos;Itapoã;0;itapoa;rua general ephigenio ruas santos;-19.8407391;-43.9562104;31720-440
959000.0;156.0;4;3.0;4;Jaraguá;Rua Pedro Dutra;Jaraguá;0;jaragua;rua pedro dutra;-19.8569211;-43.9517456;31270-470
450000.0;80.0;3;2.0;0;Floresta;Rua Silva Jardim;Floresta;0;floresta;rua silva jardim;-19.9150461;-43.9300117;30150-090
999000.0;100.0;3;2.0;2;Santa Amélia;Rua Engenheiro Pedro Bax;Santa Amélia;0;santa amelia;rua engenheiro pedro bax;-19.8361934;-43.9737316;31560-140
860000.0;74.0;3;2.0;2;Serra;Rua Itaparica;Serra;0;serra;rua itaparica;-19.9358754;-43.9193071;30240-130
649000.0;120.0;3;3.0;4;Fernão Dias;Rua Armindo Batista Pereira;Fernão Dias;0;fernao dias;rua armindo batista pereira;-19.8705732;-43.9170829;31910-000
759000.0;69.0;3;2.0;2;Sagrada Família;Rua São Mateus;Sagrada Família;0;sagrada familia;rua sao mateus;-19.9006792;-43.9174041;31035-340
2800000.0;340.0;5;5.0;2;Boa Viagem;Rua Alagoas;Boa Viagem;0;boa viagem;rua alagoas;-19.9303518;-43.9348005;30140-080
3470926.0;197.0;3;5.0;4;Lourdes;Avenida Olegário Maciel;Lourdes;0;lourdes;avenida olegario maciel;-19.9289036;-43.9467648;30180-112
1400000.0;125.0;4;4.0;3;Buritis;Rua Professora Bartira Mourão;Buritis;0;buritis;rua professora bartira mourao;-19.9691788;-43.9679532;30492-020
1250000.0;187.0;4;2.0;3;Buritis;Rua Ernani Agricola;Buritis;0;buritis;rua ernani agricola;-19.92083;-43.93778;30160-033
1319131.0;89.0;3;3.0;2;Luxemburgo;Rua Alves do Vale;Luxemburgo;0;luxemburgo;rua alves do vale;-19.9463862;-43.9535561;30380-350
455000.0;33.0;1;1.0;0;Nova Granada;Rua Peperi;Nova Granada;0;nova granada;rua peperi;-19.9437032;-43.967447;30460-670
890000.0;57.0;2;1.0;1;São Pedro;Rua Lavras;São Pedro;0;sao pedro;rua lavras;-19.9418082;-43.9351857;30110-929
1589000.0;160.0;4;3.0;2;Carmo;Rua Montes Claros;Carmo;0;carmo;rua montes claros;-19.9443353;-43.9317074;30310-370
830000.0;64.0;2;2.0;2;Santo Antônio;Rua Teixeira de Freitas;Santo Antônio;0;santo antonio;rua teixeira de freitas;-19.9476458;-43.947368;30350-213
930000.0;120.0;4;3.0;4;Fernão Dias;Rua Aiuruoca;Fernão Dias;0;fernao dias;rua aiuruoca;-19.8705319;-43.9225577;31910-252
801300.0;107.0;3;2.0;2;Pompéia;Rua Bragança;Outros;0;pompeia;rua braganca;-19.910069;-43.90013;30285-010
960000.0;154.0;4;3.0;3;Buritis;Rua Maria Heilbuth Surette;Buritis;0;buritis;rua maria heilbuth surette;-19.9736697;-43.9734272;30575-740
640000.0;116.0;3;3.0;2;Cidade Nova;Avenida José Cândido da Silveira;Cidade Nova;0;cidade nova;avenida jose candido da silveira;-19.8931447;-43.92167;31170-130
395000.0;100.0;2;1.0;1;São João Batista;Rua Armando Pinto Monteiro;São João Batista;0;sao joao batista;rua armando pinto monteiro;-19.8175558;-43.9626219;31615-250
680000.0;82.0;2;3.0;1;Carmo;Rua Montes Claros;Carmo;0;carmo;rua montes claros;-19.9443353;-43.9317074;30310-370
913186.0;92.0;2;2.0;1;Lourdes;Avenida Bias Fortes;Lourdes;0;lourdes;avenida bias fortes;-19.9245859;-43.9439194;38082-049
980000.0;63.0;2;2.0;2;Sion;Rua Assunção;Sion;0;sion;rua assuncao;-19.9546848;-43.9362089;30315-250
1875000.0;266.0;4;4.0;3;Liberdade;Rua Aureliano Lessa;Liberdade;0;liberdade;rua aureliano lessa;-19.8617018;-43.9551609;31270-250
359000.0;50.0;2;1.0;2;Rio Branco;Rua Diva;Rio Branco;0;rio branco;rua diva;-19.92083;-43.93778;30160-033
790000.0;186.0;5;5.0;2;Palmares;Rua Manoel Venâncio Martins;Palmares;0;palmares;rua manoel venancio martins;-19.8748133;-43.9329898;31160-560
2000000.0;185.0;3;5.0;3;Cruzeiro;Rua Pium-I;Cruzeiro;0;cruzeiro;rua pium-i;-19.9426434;-43.9299187;30310-560
693949.0;35.0;1;1.0;1;Boa Viagem;Rua Sergipe;Boa Viagem;0;boa viagem;rua sergipe;-19.9283094;-43.9356153;30140-071
634094.0;64.0;2;2.0;0;Centro;Rua dos Carijós;Centro;0;centro;rua dos carijos;-19.9196856;-43.9363299;30160-015
1800000.0;200.0;4;4.0;3;Santo Antônio;Rua São Domingos do Prata;Santo Antônio;0;santo antonio;rua sao domingos do prata;-19.9442899;-43.9407124;30330-110
425000.0;68.0;3;2.0;2;Buritis;Rua Tereza Mota Valadares;Buritis;0;buritis;rua tereza mota valadares;-19.9740666;-43.9720029;30575-180
690000.0;100.0;3;2.0;2;São Lucas;Rua Teodomiro Cruz;São Lucas;0;sao lucas;rua teodomiro cruz;-19.9310388;-43.9121957;30260-250
1090000.0;158.0;2;3.0;2;Sagrada Família;Rua Oswaldo Ferraz;Sagrada Família;0;sagrada familia;rua oswaldo ferraz;-19.9014234;-43.9250057;31030-500
1280000.0;78.0;3;2.0;2;São Pedro;Rua Viçosa;São Pedro;0;sao pedro;rua vicosa;-19.9454938;-43.9389531;30330-012
600165.0;70.0;2;2.0;2;Bandeirantes;Rua Lodi;Bandeirantes;0;bandeirantes;rua lodi;-19.8658021;-43.9879378;31340-150
672600.0;39.0;1;1.0;1;Santa Efigênia;Avenida do Contorno;Santa Efigênia;0;santa efigenia;avenida do contorno;-19.9219048;-43.9216593;30110-014
1380000.0;110.0;4;3.0;3;Serra;Rua Palmira;Serra;0;serra;rua palmira;-19.9389948;-43.9199694;30220-060
580000.0;76.0;2;2.0;2;Castelo;Rua Castelo Rodrigo;Castelo;0;castelo;rua castelo rodrigo;-19.8823223;-44.0032866;31330-200
1150000.0;88.0;3;2.0;2;Sion;Rua Nicarágua;Sion;0;sion;rua nicaragua;-19.955727;-43.9378616;30320-380
500000.0;130.0;4;2.0;1;Santo Antônio;Rua Copérnico Pinto Coelho;Santo Antônio;0;santo antonio;rua copernico pinto coelho;-19.950902;-43.9437109;30350-213
1700000.0;150.0;4;3.0;2;Funcionários;Rua Gonçalves Dias;Funcionários;0;funcionarios;rua goncalves dias;-19.93397;-43.925972;30112-020
2690000.0;204.0;4;4.0;4;Belvedere;Rua Sebastião Fabiano Dias;Belvedere;0;belvedere;rua sebastiao fabiano dias;-19.976782;-43.94346;30320-900
3900000.0;240.0;4;4.0;4;Santo Agostinho;Rua Martim de Carvalho;Santo Agostinho;0;santo agostinho;rua martim de carvalho;-19.9300404;-43.9526961;30170-041
1290000.0;100.0;3;3.0;2;São Pedro;Rua Mestre Luis;São Pedro;0;sao pedro;rua mestre luis;-19.9425253;-43.9360029;30330-050
890000.0;160.0;4;1.0;1;Luxemburgo;Rua Guaicuí;Luxemburgo;0;luxemburgo;rua guaicui;-19.9473302;-43.9544083;30380-350
3700000.0;312.0;4;5.0;4;Lourdes;Rua Tomaz Gonzaga;Lourdes;0;lourdes;rua tomaz gonzaga;-19.9327796;-43.9417401;30180-150
1050000.0;120.0;4;3.0;0;Buritis;Rua Ulisses Marcondes Escobar;Buritis;0;buritis;rua ulisses marcondes escobar;-19.9707913;-43.9702155;30492-025
265000.0;23.0;1;1.0;0;Bandeirantes;Avenida Otacílio Negrão de Lima;Bandeirantes;0;bandeirantes;avenida otacilio negrao de lima;-19.8506114;-43.9919722;31365-450
2920000.0;164.0;4;4.0;3;Santa Efigênia;Rua Maranhão;Santa Efigênia;0;santa efigenia;rua maranhao;-19.9235032;-43.9232609;30150-240
433376.0;30.0;1;1.0;0;Centro;Rua São Paulo;Centro;0;centro;rua sao paulo;-19.9249431;-43.9416249;30170-121
990000.0;144.0;4;3.0;2;Sion;Avenida dos Bandeirantes;Sion;0;sion;avenida dos bandeirantes;-19.957118;-43.9321688;30315-400
2235353.0;105.0;3;3.0;2;Lourdes;Avenida Olegário Maciel;Lourdes;0;lourdes;avenida olegario maciel;-19.9289036;-43.9467648;30180-112
950000.0;85.0;3;3.0;2;Grajaú;Rua Xapuri;Grajaú;0;grajau;rua xapuri;-19.9381294;-43.9663822;30460-620
1421253.0;51.0;1;1.0;1;Savassi;Rua Fernandes Tourinho;Savassi;0;savassi;rua fernandes tourinho;-19.9386497;-43.9388946;30112-002
1650000.0;101.0;3;3.0;2;Savassi;Rua Gonçalves Dias;Savassi;0;savassi;rua goncalves dias;-19.9322006;-43.9332462;30130-140
1451066.0;87.0;2;3.0;2;Gutierrez;Rua Almirante Alexandrino;Gutierrez;0;gutierrez;rua almirante alexandrino;-19.9374477;-43.9573884;30441-028
1239000.0;80.0;2;3.0;2;Anchieta;Rua Grajaú;Anchieta;0;anchieta;rua grajau;-19.9503552;-43.9263958;30310-530
1360000.0;132.0;4;3.0;3;Estoril;Rua Pintor Vicente Abreu;Estoril;0;estoril;rua pintor vicente abreu;-19.9657376;-43.9585072;30494-270
595000.0;75.0;3;2.0;2;Ouro Preto;Rua José Moura Peçanha;Ouro Preto;0;ouro preto;rua jose moura pecanha;-19.8750121;-43.9880781;31330-530
750000.0;62.0;2;2.0;1;Santa Efigênia;Rua Juiz Costa Val;Santa Efigênia;0;santa efigenia;rua juiz costa val;-19.9284206;-43.9139036;30260-250
925504.0;197.0;2;2.0;2;Sagrada Família;Rua Genoveva de Souza;Sagrada Família;0;sagrada familia;rua genoveva de souza;-19.9067324;-43.922093;31030-010
670000.0;59.0;2;1.0;2;Estoril;Avenida Barão Homem de Melo;Estoril;0;estoril;avenida barao homem de melo;-19.9646166;-43.9566391;30494-310
1818000.0;249.0;4;3.0;2;Pampulha;Rua dos Aeroviários;Pampulha;0;pampulha;rua dos aeroviarios;-19.857863;-43.9568898;31270-700
790000.0;72.0;2;3.0;2;Serra;Rua Monte Alegre;Serra;0;serra;rua monte alegre;-19.9362309;-43.9239741;30110-031
580000.0;137.0;3;2.0;2;Buritis;Rua Iracy Manata;Buritis;0;buritis;rua iracy manata;-19.9671691;-43.9700501;30492-020
2447000.0;174.0;4;3.0;4;Gutierrez;Rua Oscar Trompowsky;Gutierrez;0;gutierrez;rua oscar trompowsky;-19.9369049;-43.9614399;30430-180
1250000.0;135.0;4;3.0;2;Santo Antônio;Rua Paulo Afonso;Santo Antônio;0;santo antonio;rua paulo afonso;-19.9374625;-43.9456292;30380-002
920000.0;85.0;3;2.0;2;Santo Agostinho;Rua Araguari;Santo Agostinho;0;santo agostinho;rua araguari;-19.9304115;-43.9513723;30170-008
1100000.0;130.0;3;2.0;2;Serra;Rua Senador Pompéo;Serra;0;serra;rua senador pompeo;-19.9362523;-43.9198553;30240-130
815000.0;84.0;3;3.0;2;Buritis;Rua Eli Seabra Filho;Buritis;0;buritis;rua eli seabra filho;-19.9756214;-43.9751097;30575-740
789000.0;114.0;4;3.0;3;União;Rua Artur de Sá;União;0;uniao;rua artur de sa;-19.8770936;-43.924736;31920-012
798000.0;75.0;3;2.0;2;Colégio Batista;Rua Pouso Alegre;Colégio Batista;0;colegio batista;rua pouso alegre;-19.9115353;-43.9378451;31110-015
1650000.0;139.0;4;1.0;3;Castelo;Rua Castelo de Alcobaça;Castelo;0;castelo;rua castelo de alcobaca;-19.8826561;-43.9963095;31330-000
737053.0;62.0;2;2.0;2;Carlos Prates;Rua Bom Sucesso;Carlos Prates;0;carlos prates;rua bom sucesso;-19.913451;-43.9646148;30710-440
875000.0;137.0;4;3.0;2;Buritis;Rua Doutor Lucídio Avelar;Buritis;0;buritis;rua doutor lucidio avelar;-19.9727507;-43.96518;30455-610
958000.0;96.0;3;3.0;2;União;Rua Johnson;União;0;uniao;rua johnson;-19.8808036;-43.9227878;31170-620
1089000.0;85.0;3;2.0;2;Santo Antônio;Rua Carlos Gomes;Santo Antônio;0;santo antonio;rua carlos gomes;-19.9431332;-43.945956;30350-180
430000.0;109.0;3;3.0;0;Centro;Avenida Amazonas;Centro;0;centro;avenida amazonas;-19.9217982;-43.9435892;30170-131
4000000.0;216.0;3;6.0;3;Lourdes;Rua Antônio de Albuquerque;Lourdes;0;lourdes;rua antonio de albuquerque;-19.9364415;-43.9427342;30112-003
1180000.0;283.0;3;2.0;2;Floresta;Rua Francisco Bressane;Floresta;0;floresta;rua francisco bressane;-19.9133316;-43.9264996;31015-030
1600000.0;96.0;3;2.0;2;Comiteco;Rua Engenheiro Caetano Lopes;Outros;0;comiteco;rua engenheiro caetano lopes;-19.9588674;-43.9304764;30315-400
1255892.0;97.0;3;3.0;2;Buritis;Rua José Teófilo Marques;Buritis;0;buritis;rua jose teofilo marques;-19.9744389;-43.9776893;30575-833
958000.0;120.0;3;3.0;2;Renascença;Rua Jari;Renascença;0;renascenca;rua jari;-19.8932728;-43.9402691;31130-550
950000.0;112.0;3;3.0;2;Buritis;Rua Jandiatuba;Buritis;0;buritis;rua jandiatuba;-19.9754531;-43.9636472;30575-210
1099200.0;59.0;2;2.0;2;Santo Agostinho;Rua dos Aimorés;Santo Agostinho;0;santo agostinho;rua dos aimores;-19.9261033;-43.947482;30170-111
469000.0;40.0;1;1.0;1;Estoril;Avenida Barão Homem de Melo;Estoril;0;estoril;avenida barao homem de melo;-19.9646166;-43.9566391;30494-310
1233287.0;75.0;2;2.0;2;Boa Viagem;Rua Alagoas;Boa Viagem;0;boa viagem;rua alagoas;-19.9303518;-43.9348005;30140-080
2660000.0;314.0;3;3.0;4;Serra;Rua Caraça;Serra;0;serra;rua caraca;-19.9428812;-43.9138144;30220-330
1110000.0;94.0;3;2.0;2;Luxemburgo;Rua Fábio Couri;Luxemburgo;0;luxemburgo;rua fabio couri;-19.9481029;-43.9567503;30380-350
562502.0;39.0;2;1.0;0;Estoril;Avenida Raja Gabaglia;Estoril;0;estoril;avenida raja gabaglia;-19.9648495;-43.9547988;30350-577
950000.0;102.0;3;2.0;2;Liberdade;Rua Vital Brasil;Liberdade;0;liberdade;rua vital brasil;-19.8613248;-43.9545847;31270-250
890000.0;135.0;4;4.0;2;Liberdade;Rua Duarte da Costa;Liberdade;0;liberdade;rua duarte da costa;-19.8632577;-43.9522416;31270-300
1780000.0;228.0;4;3.0;4;Serrano;Rua Hélia Ricaldoni de Freitas;Serrano;0;serrano;rua helia ricaldoni de freitas;-19.878308;-44.0104977;31330-200
599000.0;98.0;2;2.0;2;Planalto;Rua Terezinha Lopes de Azevedo;Planalto;0;planalto;rua terezinha lopes de azevedo;-19.8326558;-43.9416415;31742-036
980000.0;60.0;3;2.0;1;Planalto;Rua Professora Vicentina Barreto;Planalto;0;planalto;rua professora vicentina barreto;-19.825216;-43.9532909;31744-144
1390000.0;130.0;4;4.0;4;Santa Rosa;Rua Elza Moreira Lopes;Santa Rosa;0;santa rosa;rua elza moreira lopes;-19.92083;-43.93778;30160-033
1270000.0;108.0;4;3.0;2;Buritis;Rua Sílvio Menicucci;Buritis;0;buritis;rua silvio menicucci;-19.9794682;-43.9782675;30575-843
714000.0;93.0;3;2.0;2;Paquetá;Rua Frei Martinho Burnier;Paquetá;0;paqueta;rua frei martinho burnier;-19.8678664;-43.9950118;31340-000
1395000.0;93.0;3;3.0;2;Funcionários;Rua Bernardo Guimarães;Funcionários;0;funcionarios;rua bernardo guimaraes;-19.9321123;-43.9283322;30112-020
700000.0;140.0;3;2.0;1;Cruzeiro;Rua Jornalista Jair Silva;Cruzeiro;0;cruzeiro;rua jornalista jair silva;-19.9469138;-43.9225505;30310-360
1490000.0;138.0;4;4.0;2;Sion;Rua Patagônia;Sion;0;sion;rua patagonia;-19.9591387;-43.9349669;30320-380
1115000.0;67.0;2;2.0;2;Lourdes;Rua Tomaz Gonzaga;Lourdes;0;lourdes;rua tomaz gonzaga;-19.9327796;-43.9417401;30180-150
700000.0;55.0;3;2.0;2;Sagrada Família;Rua Barão de Cocais;Sagrada Família;0;sagrada familia;rua barao de cocais;-19.9094745;-43.9220966;31015-015
1400000.0;105.0;2;2.0;2;Sion;Rua da Groenlândia;Sion;0;sion;rua da groenlandia;-19.92083;-43.93778;30160-033
1090000.0;87.0;3;2.0;2;Buritis;Avenida José de Oliveira Vaz;Buritis;0;buritis;avenida jose de oliveira vaz;-19.9820245;-43.9777458;30575-855
1800000.0;140.0;4;2.0;3;Sion;Rua Califórnia;Sion;0;sion;rua california;-19.9529995;-43.9341097;30315-500
980000.0;140.0;4;4.0;3;Buritis;Rua Tereza Mota Valadares;Buritis;0;buritis;rua tereza mota valadares;-19.9740666;-43.9720029;30575-180
650000.0;39.0;1;2.0;1;Santa Efigênia;Avenida do Contorno;Santa Efigênia;0;santa efigenia;avenida do contorno;-19.9219048;-43.9216593;30110-014
978947.0;88.0;3;3.0;2;Cidade Nova;Rua Clóvis Magalhães Pinto;Cidade Nova;0;cidade nova;rua clovis magalhaes pinto;-19.8926807;-43.9224585;31170-130
599000.0;76.0;2;2.0;2;Planalto;Rua Terezinha Lopes de Azevedo;Planalto;0;planalto;rua terezinha lopes de azevedo;-19.8326558;-43.9416415;31742-036
730000.0;120.0;3;2.0;2;São Pedro;Rua Equador;São Pedro;0;sao pedro;rua equador;-19.9507885;-43.9383502;30310-000
2120495.0;136.0;4;4.0;3;Ouro Preto;Avenida Fleming;Ouro Preto;0;ouro preto;avenida fleming;-19.8645045;-43.9831388;31310-020
1100000.0;140.0;4;2.0;4;Buritis;Rua José Hemetério Andrade;Buritis;0;buritis;rua jose hemeterio andrade;-19.9767283;-43.9638434;30575-210
2152700.0;117.0;3;3.0;3;Lourdes;Avenida Olegário Maciel;Lourdes;0;lourdes;avenida olegario maciel;-19.9289036;-43.9467648;30180-112
617000.0;57.0;2;2.0;0;Centro;Rua dos Carijós;Centro;0;centro;rua dos carijos;-19.9196856;-43.9363299;30160-015
685000.0;76.0;3;2.0;2;Santa Inês;Rua Campanário;Santa Inês;0;santa ines;rua campanario;-19.8876591;-43.9075047;31070-140
999999.0;113.0;2;2.0;1;Santo Antônio;Rua Mangabeira;Santo Antônio;0;santo antonio;rua mangabeira;-19.9458676;-43.9465231;30350-180
995000.0;56.0;1;1.0;1;Santo Agostinho;Rua dos Aimorés;Santo Agostinho;0;santo agostinho;rua dos aimores;-19.9261033;-43.947482;30170-111
426000.0;75.0;3;1.0;0;Barro Preto;Avenida Augusto de Lima;Barro Preto;0;barro preto;avenida augusto de lima;-19.920648;-43.9534996;30190-002
1363263.0;113.0;3;2.0;2;Serra;Rua Barão de Lucena;Serra;0;serra;rua barao de lucena;-19.9331275;-43.9226594;30220-000
1490000.0;160.0;4;3.0;2;Cruzeiro;Rua Pium-I;Cruzeiro;0;cruzeiro;rua pium-i;-19.9426434;-43.9299187;30310-560
900000.0;120.0;3;2.0;2;Minas Brasil;Rua Padre Nóbrega;Outros;0;minas brasil;rua padre nobrega;-19.9167233;-43.9912827;30730-420
1100000.0;120.0;4;4.0;2;São José;Rua Barroso Júnior;São José;0;sao jose;rua barroso junior;-19.8585015;-43.9616601;31270-652
1300000.0;110.0;3;2.0;3;Santo Agostinho;Avenida Olegário Maciel;Santo Agostinho;0;santo agostinho;avenida olegario maciel;-19.9288594;-43.9469221;30180-112
1020510.0;70.0;2;2.0;0;Estoril;Avenida Raja Gabaglia;Estoril;0;estoril;avenida raja gabaglia;-19.9648495;-43.9547988;30350-577
950000.0;120.0;3;3.0;6;Caiçara-Adelaide;Rua Zenite;Caiçara-Adelaide;0;caicara-adelaide;rua zenite;-19.9023279;-43.9785685;30750-170
795000.0;118.0;3;3.0;2;Buritis;Rua José Hemetério Andrade;Buritis;0;buritis;rua jose hemeterio andrade;-19.9767283;-43.9638434;30575-210
710000.0;136.0;4;3.0;2;Alto Caiçaras;Rua da Coleirinha;Alto Caiçaras;0;alto caicaras;rua da coleirinha;-19.92083;-43.93778;30160-033
1248000.0;146.0;3;2.0;2;União;Rua Johnson;União;0;uniao;rua johnson;-19.8808036;-43.9227878;31170-620
1200000.0;133.0;4;4.0;3;Jaraguá;Rua Pedro Dutra;Jaraguá;0;jaragua;rua pedro dutra;-19.8569211;-43.9517456;31270-470
2300000.0;110.0;3;3.0;2;Funcionários;Rua Maranhão;Funcionários;0;funcionarios;rua maranhao;-19.9352072;-43.9264341;30110-032
570000.0;90.0;3;2.0;0;Centro;Rua dos Guajajaras;Centro;0;centro;rua dos guajajaras;-19.9246291;-43.9427902;30170-121
400000.0;75.0;3;2.0;1;Ventosa;Rua Paulo Piedade Campos;Outros;0;ventosa;rua paulo piedade campos;-19.9563042;-43.9689642;30494-225
860000.0;210.0;4;3.0;2;Cidade Nova;Rua Afonso Pena Júnior;Cidade Nova;0;cidade nova;rua afonso pena junior;-19.8913614;-43.9245776;31170-110
1270000.0;77.0;2;2.0;1;Funcionários;Rua dos Timbiras;Funcionários;0;funcionarios;rua dos timbiras;-19.9302731;-43.9251278;30150-228
915000.0;96.0;3;2.0;2;São Lucas;Rua Coronel Fulgêncio;São Lucas;0;sao lucas;rua coronel fulgencio;-19.9279683;-43.9193324;30315-200
1146930.0;78.0;3;2.0;2;Prado;Rua Lagoa Dourada;Prado;0;prado;rua lagoa dourada;-19.9258795;-43.9599839;30110-064
680000.0;100.0;4;2.0;0;Lourdes;Rua Marília de Dirceu;Lourdes;0;lourdes;rua marilia de dirceu;-19.9341541;-43.9461057;30170-090
1925638.0;111.0;3;2.0;2;Gutierrez;Rua Ludgero Dolabela;Gutierrez;0;gutierrez;rua ludgero dolabela;-19.9352574;-43.9549355;30441-036
1070000.0;157.0;3;2.0;2;Liberdade;Rua Doutor Teles;Liberdade;0;liberdade;rua doutor teles;-19.8610634;-43.9539345;31270-180
2200000.0;91.0;3;3.0;4;Lourdes;Rua Gonçalves Dias;Lourdes;0;lourdes;rua goncalves dias;-19.9307386;-43.9392867;30160-017
1419537.0;90.0;3;1.0;2;Luxemburgo;Rua Professor Júlio Mourão;Luxemburgo;0;luxemburgo;rua professor julio mourao;-19.946142;-43.9549652;30380-350
1650000.0;134.0;4;3.0;2;Savassi;Rua Ceará;Savassi;0;savassi;rua ceara;-19.9365832;-43.9296034;39140-110
1400000.0;131.0;4;4.0;2;Boa Viagem;Rua Sergipe;Boa Viagem;0;boa viagem;rua sergipe;-19.9283094;-43.9356153;30140-071
